dst,dst_ip,num_ports,num_connections,num_sources,num_icmp,num_tcp,num_udp
2886752841,172.16.90.73,5,103,5,4,99,0
2886752842,172.16.90.74,5,104,5,4,100,0
2886752843,172.16.90.75,5,103,5,4,99,0
2886752844,172.16.90.76,5,103,5,4,99,0
2886752845,172.16.90.77,5,102,5,4,98,0
2886752846,172.16.90.78,5,106,5,4,102,0
2886752847,172.16.90.79,5,105,5,4,101,0
2886752848,172.16.90.80,5,103,5,4,99,0
2886752849,172.16.90.81,5,103,5,4,99,0
2886752850,172.16.90.82,5,105,5,4,101,0
2886752851,172.16.90.83,5,103,5,4,99,0
2886752852,172.16.90.84,5,103,5,4,99,0
2886752853,172.16.90.85,5,103,5,4,99,0
2886752854,172.16.90.86,5,106,5,4,102,0
2886752855,172.16.90.87,5,104,5,4,100,0
2886752856,172.16.90.88,5,102,5,4,98,0
2886752857,172.16.90.89,5,101,5,4,97,0
2886752858,172.16.90.90,5,105,5,4,101,0
2886752859,172.16.90.91,5,104,5,4,100,0
2886752860,172.16.90.92,5,105,5,4,101,0
2886752861,172.16.90.93,5,104,5,4,100,0
2886752862,172.16.90.94,5,102,5,4,98,0
2886752863,172.16.90.95,5,103,5,4,99,0
2886752864,172.16.90.96,5,103,5,4,99,0
2886752865,172.16.90.97,5,104,5,4,100,0
2886752866,172.16.90.98,5,106,5,4,102,0
2886752867,172.16.90.99,5,105,5,4,101,0
2886752868,172.16.90.100,5,105,5,4,101,0
2886752869,172.16.90.101,5,104,5,4,100,0
2886752870,172.16.90.102,5,105,5,4,101,0
2886752871,172.16.90.103,5,105,5,4,101,0
2886752872,172.16.90.104,5,103,5,4,99,0
2886752873,172.16.90.105,5,105,5,4,101,0
2886752874,172.16.90.106,5,105,5,4,101,0
2886752875,172.16.90.107,5,102,5,4,98,0
2886752876,172.16.90.108,5,103,5,4,99,0
2886752877,172.16.90.109,5,104,5,4,100,0
2886752878,172.16.90.110,5,103,5,4,99,0
2886752879,172.16.90.111,5,105,5,4,101,0
2886752880,172.16.90.112,5,105,5,4,101,0
2886752881,172.16.90.113,5,103,5,4,99,0
2886752882,172.16.90.114,5,105,5,4,101,0
2886752883,172.16.90.115,5,104,5,4,100,0
2886752884,172.16.90.116,5,104,5,4,100,0
2886752885,172.16.90.117,5,105,5,4,101,0
2886752886,172.16.90.118,5,105,5,4,101,0
2886752887,172.16.90.119,5,106,5,4,102,0
2886752888,172.16.90.120,5,106,5,4,102,0
2886752889,172.16.90.121,5,104,5,4,100,0
2886752890,172.16.90.122,5,105,5,4,101,0
2886752891,172.16.90.123,5,104,5,4,100,0
2886752892,172.16.90.124,5,105,5,4,101,0
2886752893,172.16.90.125,5,105,5,4,101,0
2886752894,172.16.90.126,5,103,5,4,99,0
2886752895,172.16.90.127,5,102,5,4,98,0
2886752896,172.16.90.128,5,103,5,4,99,0
2886752897,172.16.90.129,5,103,5,4,99,0
2886752898,172.16.90.130,5,102,5,4,98,0
2886752899,172.16.90.131,5,102,5,4,98,0
2886752900,172.16.90.132,5,103,5,4,99,0
2886752901,172.16.90.133,5,102,5,4,98,0
2886752902,172.16.90.134,5,103,5,4,99,0
2886752903,172.16.90.135,5,103,5,4,99,0
2886752904,172.16.90.136,5,102,5,4,98,0
2886752905,172.16.90.137,1178,24064,6,11,23869,184
2886752906,172.16.90.138,5,102,5,4,98,0
2886752907,172.16.90.139,5,103,5,4,99,0
2886752908,172.16.90.140,5,103,5,4,99,0
2886752909,172.16.90.141,5,102,5,4,98,0
2886752910,172.16.90.142,5,102,5,4,98,0
2886752911,172.16.90.143,5,102,5,4,98,0
2886752912,172.16.90.144,5,105,5,4,101,0
2886752913,172.16.90.145,5,105,5,4,101,0
2886752914,172.16.90.146,5,105,5,4,101,0
2886752915,172.16.90.147,5,105,5,4,101,0
2886752916,172.16.90.148,5,105,5,4,101,0
2886752917,172.16.90.149,5,105,5,4,101,0
2886752918,172.16.90.150,5,106,5,4,102,0
2886752919,172.16.90.151,5,105,5,4,101,0
2886752920,172.16.90.152,5,106,5,4,102,0
2886752921,172.16.90.153,5,106,5,4,102,0
2886752922,172.16.90.154,5,106,5,4,102,0
2886752923,172.16.90.155,5,106,5,4,102,0
2886752924,172.16.90.156,5,106,5,4,102,0
2886752925,172.16.90.157,5,105,5,4,101,0
2886752926,172.16.90.158,5,106,5,4,102,0
2886752927,172.16.90.159,5,106,5,4,102,0
2886752928,172.16.90.160,5,105,5,4,101,0
2886752929,172.16.90.161,5,106,5,4,102,0
2886752930,172.16.90.162,5,106,5,4,102,0
2886752931,172.16.90.163,5,106,5,4,102,0
2886752932,172.16.90.164,5,106,5,4,102,0
2886752933,172.16.90.165,5,106,5,4,102,0
2886752934,172.16.90.166,5,106,5,4,102,0
2886752935,172.16.90.167,5,106,5,4,102,0
2886752936,172.16.90.168,5,106,5,4,102,0
2886752937,172.16.90.169,5,105,5,4,101,0
2886752938,172.16.90.170,5,104,5,4,100,0
2886752939,172.16.90.171,5,105,5,4,101,0
2886752940,172.16.90.172,5,104,5,4,100,0
2886752941,172.16.90.173,5,106,5,4,102,0
2886752942,172.16.90.174,5,106,5,4,102,0
2886752943,172.16.90.175,5,105,5,4,101,0
2886752944,172.16.90.176,5,104,5,4,100,0
2886752945,172.16.90.177,5,106,5,4,102,0
2886752946,172.16.90.178,5,105,5,4,101,0
2886752947,172.16.90.179,5,105,5,4,101,0
2886752948,172.16.90.180,5,105,5,4,101,0
2886752949,172.16.90.181,5,105,5,4,101,0
2886752950,172.16.90.182,5,105,5,4,101,0
2886752951,172.16.90.183,5,105,5,4,101,0
2886752952,172.16.90.184,5,106,5,4,102,0
2886752953,172.16.90.185,5,105,5,4,101,0
2886752954,172.16.90.186,5,105,5,4,101,0
2886752955,172.16.90.187,5,105,5,4,101,0
2886752956,172.16.90.188,5,106,5,4,102,0
2886752957,172.16.90.189,5,106,5,4,102,0
2886752958,172.16.90.190,5,106,5,4,102,0
2886752959,172.16.90.191,5,104,5,4,100,0
2886752960,172.16.90.192,5,105,5,4,101,0
2886752961,172.16.90.193,5,105,5,4,101,0
2886752962,172.16.90.194,5,105,5,4,101,0
2886752963,172.16.90.195,5,106,5,4,102,0
2886752964,172.16.90.196,5,104,5,4,100,0
2886752965,172.16.90.197,5,105,5,4,101,0
2886752966,172.16.90.198,5,106,5,4,102,0
2886752967,172.16.90.199,5,106,5,4,102,0
2886752968,172.16.90.200,5,105,5,4,101,0
2886752969,172.16.90.201,5,105,5,4,101,0
2886752970,172.16.90.202,1006,22489,9,18,22466,5
2886752971,172.16.90.203,137,1662,37,12,1642,8
2886752972,172.16.90.204,1008,32868,41,28,32821,19
2886752973,172.16.90.205,1006,22161,9,17,22139,5
2886752974,172.16.90.206,5,104,5,4,100,0
2886752975,172.16.90.207,5,104,5,4,100,0
2886752976,172.16.90.208,5,105,5,4,101,0
2886752977,172.16.90.209,5,105,5,4,101,0
2886752978,172.16.90.210,1008,22922,40,17,22895,10
2886752979,172.16.90.211,1189,28035,40,27,27810,198
2886752980,172.16.90.212,5,106,5,4,102,0
2886752981,172.16.90.213,5,105,5,4,101,0
2886752982,172.16.90.214,5,104,5,4,100,0
2886752983,172.16.90.215,5,104,5,4,100,0
2886752984,172.16.90.216,5,103,5,4,99,0
2886752985,172.16.90.217,5,103,5,4,99,0
2886752986,172.16.90.218,5,103,5,4,99,0
2886752987,172.16.90.219,5,103,5,4,99,0
2886752988,172.16.90.220,5,103,5,4,99,0
2886752989,172.16.90.221,5,103,5,4,99,0
2886752990,172.16.90.222,5,103,5,4,99,0
2886752991,172.16.90.223,5,103,5,4,99,0
2886752992,172.16.90.224,5,103,5,4,99,0
2886752993,172.16.90.225,5,104,5,4,100,0
2886752994,172.16.90.226,5,102,5,4,98,0
2886752995,172.16.90.227,5,103,5,4,99,0
2886752996,172.16.90.228,5,103,5,4,99,0
2886752997,172.16.90.229,5,104,5,4,100,0
2886752998,172.16.90.230,5,104,5,4,100,0
2886752999,172.16.90.231,5,104,5,4,100,0
2886753000,172.16.90.232,5,104,5,4,100,0
2886753001,172.16.90.233,5,104,5,4,100,0
2886753002,172.16.90.234,5,104,5,4,100,0
2886753003,172.16.90.235,5,104,5,4,100,0
2886753004,172.16.90.236,5,104,5,4,100,0
2886753005,172.16.90.237,5,104,5,4,100,0
2886753006,172.16.90.238,5,104,5,4,100,0
2886753007,172.16.90.239,5,104,5,4,100,0
2886753008,172.16.90.240,5,103,5,4,99,0
2886753009,172.16.90.241,5,104,5,4,100,0
2886753010,172.16.90.242,5,104,5,4,100,0
2886753011,172.16.90.243,5,102,5,3,99,0
2886753012,172.16.90.244,5,103,5,4,99,0
2886753013,172.16.90.245,5,104,5,4,100,0
2886753014,172.16.90.246,5,104,5,4,100,0
2886753015,172.16.90.247,5,104,5,4,100,0
2886753016,172.16.90.248,5,104,5,4,100,0
2886753017,172.16.90.249,5,104,5,4,100,0
2886753018,172.16.90.250,5,103,5,4,99,0
2886753019,172.16.90.251,5,104,5,4,100,0
2886753020,172.16.90.252,5,104,5,4,100,0
2886753021,172.16.90.253,1216,47399,7,10,47167,222
2886753022,172.16.90.254,5,105,5,4,101,0
2886753023,172.16.90.255,5,101,4,4,97,0
2886755328,172.16.100.0,6,22,3,2,17,3
2886755329,172.16.100.1,7,15,4,1,12,2
2886755330,172.16.100.2,7,35,4,1,31,3
2886755331,172.16.100.3,6,26,4,2,21,3
2886755332,172.16.100.4,6,26,4,2,21,3
2886755333,172.16.100.5,6,26,4,2,21,3
2886755334,172.16.100.6,6,25,4,2,20,3
2886755335,172.16.100.7,6,25,4,2,20,3
2886755336,172.16.100.8,6,25,4,2,20,3
2886755337,172.16.100.9,6,26,4,2,21,3
2886755338,172.16.100.10,6,26,4,2,21,3
2886755339,172.16.100.11,6,26,4,2,21,3
2886755340,172.16.100.12,6,25,4,2,20,3
2886755341,172.16.100.13,6,26,4,2,21,3
2886755342,172.16.100.14,6,26,4,2,21,3
2886755343,172.16.100.15,6,26,4,2,21,3
2886755344,172.16.100.16,6,26,4,2,21,3
2886755345,172.16.100.17,6,26,4,2,21,3
2886755346,172.16.100.18,6,26,4,2,21,3
2886755347,172.16.100.19,6,25,4,2,20,3
2886755348,172.16.100.20,6,25,4,2,20,3
2886755349,172.16.100.21,6,26,4,2,21,3
2886755350,172.16.100.22,6,24,4,2,20,2
2886755351,172.16.100.23,6,25,4,2,20,3
2886755352,172.16.100.24,6,26,4,2,21,3
2886755353,172.16.100.25,6,26,4,2,21,3
2886755354,172.16.100.26,6,26,4,2,21,3
2886755355,172.16.100.27,6,26,4,2,21,3
2886755356,172.16.100.28,6,26,4,2,21,3
2886755357,172.16.100.29,6,26,4,2,21,3
2886755358,172.16.100.30,6,26,4,2,21,3
2886755359,172.16.100.31,6,26,4,2,21,3
2886755360,172.16.100.32,6,26,4,2,21,3
2886755361,172.16.100.33,6,26,4,2,21,3
2886755362,172.16.100.34,6,26,4,2,21,3
2886755363,172.16.100.35,6,26,4,2,21,3
2886755364,172.16.100.36,6,26,4,2,21,3
2886755365,172.16.100.37,6,26,4,2,21,3
2886755366,172.16.100.38,6,26,4,2,21,3
2886755367,172.16.100.39,6,26,4,2,21,3
2886755368,172.16.100.40,6,26,4,2,21,3
2886755369,172.16.100.41,6,26,4,2,21,3
2886755370,172.16.100.42,6,26,4,2,21,3
2886755371,172.16.100.43,6,26,4,2,21,3
2886755372,172.16.100.44,6,26,4,2,21,3
2886755373,172.16.100.45,6,25,4,2,20,3
2886755374,172.16.100.46,6,25,4,2,20,3
2886755375,172.16.100.47,6,25,4,2,20,3
2886755376,172.16.100.48,6,25,4,2,20,3
2886755377,172.16.100.49,6,25,4,2,20,3
2886755378,172.16.100.50,6,25,4,2,20,3
2886755379,172.16.100.51,6,25,4,2,20,3
2886755380,172.16.100.52,6,25,4,2,20,3
2886755381,172.16.100.53,6,25,4,2,20,3
2886755382,172.16.100.54,6,25,4,2,20,3
2886755383,172.16.100.55,6,25,4,2,20,3
2886755384,172.16.100.56,6,25,4,2,20,3
2886755385,172.16.100.57,6,26,4,2,21,3
2886755386,172.16.100.58,6,25,4,2,20,3
2886755387,172.16.100.59,6,25,4,2,20,3
2886755388,172.16.100.60,6,25,4,2,20,3
2886755389,172.16.100.61,6,25,4,2,20,3
2886755390,172.16.100.62,6,25,4,2,20,3
2886755391,172.16.100.63,6,25,4,2,20,3
2886755392,172.16.100.64,6,25,4,2,20,3
2886755393,172.16.100.65,6,25,4,2,20,3
2886755394,172.16.100.66,6,25,4,2,20,3
2886755395,172.16.100.67,6,25,4,2,20,3
2886755396,172.16.100.68,6,25,4,2,20,3
2886755397,172.16.100.69,6,26,4,2,21,3
2886755398,172.16.100.70,6,25,4,2,20,3
2886755399,172.16.100.71,6,26,4,2,21,3
2886755400,172.16.100.72,6,26,4,2,21,3
2886755401,172.16.100.73,5,25,4,2,21,2
2886755402,172.16.100.74,6,26,4,2,21,3
2886755403,172.16.100.75,6,26,4,2,21,3
2886755404,172.16.100.76,6,26,4,2,21,3
2886755405,172.16.100.77,6,26,4,2,21,3
2886755406,172.16.100.78,6,26,4,2,21,3
2886755407,172.16.100.79,6,26,4,2,21,3
2886755408,172.16.100.80,6,26,4,2,21,3
2886755409,172.16.100.81,6,26,4,2,21,3
2886755410,172.16.100.82,6,26,4,2,21,3
2886755411,172.16.100.83,6,26,4,2,21,3
2886755412,172.16.100.84,6,26,4,2,21,3
2886755413,172.16.100.85,6,25,4,2,21,2
2886755414,172.16.100.86,6,26,4,2,21,3
2886755415,172.16.100.87,6,26,4,2,21,3
2886755416,172.16.100.88,6,26,4,2,21,3
2886755417,172.16.100.89,6,26,4,2,21,3
2886755418,172.16.100.90,6,26,4,2,21,3
2886755419,172.16.100.91,6,26,4,2,21,3
2886755420,172.16.100.92,6,26,4,2,21,3
2886755421,172.16.100.93,6,24,4,2,19,3
2886755422,172.16.100.94,6,25,4,2,20,3
2886755423,172.16.100.95,6,25,4,2,20,3
2886755424,172.16.100.96,6,25,4,2,20,3
2886755425,172.16.100.97,6,26,4,2,21,3
2886755426,172.16.100.98,6,25,4,2,20,3
2886755427,172.16.100.99,6,25,4,2,20,3
2886755428,172.16.100.100,6,25,4,2,20,3
2886755429,172.16.100.101,6,26,4,2,21,3
2886755430,172.16.100.102,6,24,4,2,19,3
2886755431,172.16.100.103,6,24,4,2,19,3
2886755432,172.16.100.104,6,24,4,2,19,3
2886755433,172.16.100.105,6,24,4,2,19,3
2886755434,172.16.100.106,6,24,4,2,19,3
2886755435,172.16.100.107,6,24,4,2,19,3
2886755436,172.16.100.108,6,25,4,2,20,3
2886755437,172.16.100.109,6,24,4,2,19,3
2886755438,172.16.100.110,6,24,4,2,19,3
2886755439,172.16.100.111,6,24,4,2,19,3
2886755440,172.16.100.112,6,24,4,2,19,3
2886755441,172.16.100.113,6,23,4,1,19,3
2886755442,172.16.100.114,6,23,4,1,19,3
2886755443,172.16.100.115,6,24,4,2,19,3
2886755444,172.16.100.116,6,24,4,2,19,3
2886755445,172.16.100.117,6,24,4,1,20,3
2886755446,172.16.100.118,6,24,4,1,20,3
2886755447,172.16.100.119,6,24,4,1,20,3
2886755448,172.16.100.120,6,26,4,2,21,3
2886755449,172.16.100.121,6,26,4,2,21,3
2886755450,172.16.100.122,6,25,4,1,21,3
2886755451,172.16.100.123,6,25,4,1,21,3
2886755452,172.16.100.124,6,25,4,1,21,3
2886755453,172.16.100.125,6,25,4,1,21,3
2886755454,172.16.100.126,6,25,4,1,21,3
2886755455,172.16.100.127,6,25,4,1,21,3
2886755456,172.16.100.128,6,25,4,1,21,3
2886755457,172.16.100.129,6,25,4,2,20,3
2886755458,172.16.100.130,6,26,4,2,21,3
2886755459,172.16.100.131,6,26,4,2,21,3
2886755460,172.16.100.132,6,26,4,2,21,3
2886755461,172.16.100.133,6,26,4,2,21,3
2886755462,172.16.100.134,6,26,4,2,21,3
2886755463,172.16.100.135,6,26,4,2,21,3
2886755464,172.16.100.136,6,26,4,2,21,3
2886755465,172.16.100.137,144,1989,5,1,1849,139
2886755466,172.16.100.138,6,26,4,2,21,3
2886755467,172.16.100.139,6,26,4,2,21,3
2886755468,172.16.100.140,6,26,4,2,21,3
2886755469,172.16.100.141,6,26,4,2,21,3
2886755470,172.16.100.142,6,26,4,2,21,3
2886755471,172.16.100.143,6,26,4,2,21,3
2886755472,172.16.100.144,6,25,4,2,20,3
2886755473,172.16.100.145,6,26,4,2,21,3
2886755474,172.16.100.146,6,26,4,2,21,3
2886755475,172.16.100.147,6,26,4,2,21,3
2886755476,172.16.100.148,6,26,4,2,21,3
2886755477,172.16.100.149,6,26,4,2,21,3
2886755478,172.16.100.150,6,26,4,2,21,3
2886755479,172.16.100.151,6,26,4,2,21,3
2886755480,172.16.100.152,6,26,4,2,21,3
2886755481,172.16.100.153,6,26,4,2,21,3
2886755482,172.16.100.154,6,26,4,2,21,3
2886755483,172.16.100.155,6,26,4,2,21,3
2886755484,172.16.100.156,6,26,4,2,21,3
2886755485,172.16.100.157,6,26,4,2,21,3
2886755486,172.16.100.158,6,26,4,2,21,3
2886755487,172.16.100.159,6,26,4,2,21,3
2886755488,172.16.100.160,6,26,4,2,21,3
2886755489,172.16.100.161,6,26,4,2,21,3
2886755490,172.16.100.162,6,26,4,2,21,3
2886755491,172.16.100.163,6,26,4,2,21,3
2886755492,172.16.100.164,6,26,4,2,21,3
2886755493,172.16.100.165,6,26,4,2,21,3
2886755494,172.16.100.166,6,26,4,2,21,3
2886755495,172.16.100.167,6,26,4,2,21,3
2886755496,172.16.100.168,6,26,4,2,21,3
2886755497,172.16.100.169,6,26,4,2,21,3
2886755498,172.16.100.170,6,26,4,2,21,3
2886755499,172.16.100.171,6,26,4,2,21,3
2886755500,172.16.100.172,6,26,4,2,21,3
2886755501,172.16.100.173,6,25,4,1,21,3
2886755502,172.16.100.174,6,26,4,2,21,3
2886755503,172.16.100.175,6,26,4,2,21,3
2886755504,172.16.100.176,6,26,4,2,21,3
2886755505,172.16.100.177,6,26,4,2,21,3
2886755506,172.16.100.178,6,25,4,1,21,3
2886755507,172.16.100.179,6,25,4,1,21,3
2886755508,172.16.100.180,6,25,4,1,21,3
2886755509,172.16.100.181,6,25,4,1,21,3
2886755510,172.16.100.182,6,25,4,1,21,3
2886755511,172.16.100.183,6,25,4,1,21,3
2886755512,172.16.100.184,6,25,4,1,21,3
2886755513,172.16.100.185,6,25,4,1,21,3
2886755514,172.16.100.186,6,25,4,1,21,3
2886755515,172.16.100.187,6,25,4,1,21,3
2886755516,172.16.100.188,6,25,4,1,21,3
2886755517,172.16.100.189,6,25,4,1,21,3
2886755518,172.16.100.190,6,25,4,1,21,3
2886755519,172.16.100.191,6,26,4,2,21,3
2886755520,172.16.100.192,6,25,4,2,20,3
2886755521,172.16.100.193,6,25,4,2,20,3
2886755522,172.16.100.194,6,26,4,2,21,3
2886755523,172.16.100.195,6,26,4,2,21,3
2886755524,172.16.100.196,6,26,4,2,21,3
2886755525,172.16.100.197,6,26,4,2,21,3
2886755526,172.16.100.198,6,25,4,2,20,3
2886755527,172.16.100.199,6,25,4,2,20,3
2886755528,172.16.100.200,6,26,4,2,21,3
2886755529,172.16.100.201,6,26,4,2,21,3
2886755530,172.16.100.202,168,811,8,9,799,3
2886755531,172.16.100.203,213,1673,38,9,1660,4
2886755532,172.16.100.204,1078,9975,40,19,9940,16
2886755533,172.16.100.205,175,749,8,9,737,3
2886755534,172.16.100.206,6,26,4,2,21,3
2886755535,172.16.100.207,6,26,4,2,21,3
2886755536,172.16.100.208,6,26,4,2,21,3
2886755537,172.16.100.209,6,26,4,2,21,3
2886755538,172.16.100.210,167,1716,39,9,1699,8
2886755539,172.16.100.211,1065,5774,39,18,5606,150
2886755540,172.16.100.212,6,26,4,2,21,3
2886755541,172.16.100.213,6,26,4,2,21,3
2886755542,172.16.100.214,6,26,4,2,21,3
2886755543,172.16.100.215,6,26,4,2,21,3
2886755544,172.16.100.216,6,26,4,2,21,3
2886755545,172.16.100.217,6,24,4,2,19,3
2886755546,172.16.100.218,6,24,4,2,19,3
2886755547,172.16.100.219,6,24,4,2,19,3
2886755548,172.16.100.220,6,24,4,2,19,3
2886755549,172.16.100.221,6,24,4,2,19,3
2886755550,172.16.100.222,5,23,4,2,19,2
2886755551,172.16.100.223,6,24,4,2,19,3
2886755552,172.16.100.224,6,24,4,2,19,3
2886755553,172.16.100.225,6,23,4,2,18,3
2886755554,172.16.100.226,6,24,4,2,19,3
2886755555,172.16.100.227,6,24,4,2,19,3
2886755556,172.16.100.228,6,24,4,2,19,3
2886755557,172.16.100.229,6,24,4,2,19,3
2886755558,172.16.100.230,6,24,4,2,19,3
2886755559,172.16.100.231,6,24,4,2,19,3
2886755560,172.16.100.232,6,24,4,2,19,3
2886755561,172.16.100.233,6,24,4,2,19,3
2886755562,172.16.100.234,6,24,4,2,19,3
2886755563,172.16.100.235,6,24,4,2,19,3
2886755564,172.16.100.236,6,24,4,2,19,3
2886755565,172.16.100.237,6,24,4,2,19,3
2886755566,172.16.100.238,6,24,4,2,19,3
2886755567,172.16.100.239,6,24,4,2,19,3
2886755568,172.16.100.240,6,24,4,2,19,3
2886755569,172.16.100.241,6,24,4,2,19,3
2886755570,172.16.100.242,6,24,4,2,19,3
2886755571,172.16.100.243,6,24,4,2,19,3
2886755572,172.16.100.244,6,24,4,2,19,3
2886755573,172.16.100.245,6,24,4,2,19,3
2886755574,172.16.100.246,6,24,4,2,19,3
2886755575,172.16.100.247,6,24,4,2,19,3
2886755576,172.16.100.248,6,24,4,2,19,3
2886755577,172.16.100.249,6,24,4,2,19,3
2886755578,172.16.100.250,6,24,4,2,19,3
2886755579,172.16.100.251,6,24,4,2,19,3
2886755580,172.16.100.252,6,23,4,2,18,3
2886755581,172.16.100.253,173,2055,6,8,1877,170
2886755582,172.16.100.254,6,24,4,2,19,3
2886755583,172.16.100.255,6,21,3,2,16,3
2886756298,172.16.103.202,0,93,1,93,0,0
2886780929,172.16.200.1,1,188,1,0,188,0
2886781185,172.16.201.1,1,192,1,0,192,0
2887053826,172.20.242.2,1,87,1,0,0,87
2887053864,172.20.242.40,1,84,2,0,0,84
2887053995,172.20.242.171,1,66,1,0,0,66
2887054008,172.20.242.184,1,75,1,0,0,75
2887054017,172.20.242.193,1,24,1,0,0,24
2887054098,172.20.243.18,1,59,1,0,0,59
2887054113,172.20.243.33,1,41,1,0,0,41
2887054132,172.20.243.52,1,255,2,0,0,255
2887054189,172.20.243.109,1,77,1,0,0,77
2887655112,172.30.30.200,1,3,1,0,3,0
2889361402,172.56.39.250,2,61,1,0,3,58
2900556664,172.226.251.120,1,14,1,0,14,0
2900737930,172.229.191.138,1,13,2,0,13,0
2902579718,173.1.218.6,1,72,1,0,72,0
2902686380,173.3.122.172,1,23,1,0,23,0
2904059463,173.24.110.71,1,19,1,0,19,0
2904231098,173.27.12.186,1,12,1,0,12,0
2904308298,173.28.58.74,1,12,1,0,12,0
2904450084,173.30.100.36,1,26,1,0,26,0
2904543496,173.31.209.8,1,58,1,0,58,0
2904720720,173.34.133.80,1,1,1,0,0,1
2905350154,173.44.32.10,1,3,1,0,0,3
2905862979,173.51.243.67,1,41,1,0,41,0
2906209463,173.57.60.183,1,80,2,0,80,0
2906262964,173.58.13.180,1,26,1,0,26,0
2906419324,173.60.112.124,1,31,1,0,31,0
2906422178,173.60.123.162,1,13,1,0,13,0
2906480852,173.61.96.212,1,30,1,0,30,0
2906650066,173.63.245.210,1,20,1,0,20,0
2906834811,173.66.199.123,1,53,1,0,53,0
2906916635,173.68.7.27,1,1047,2,0,1047,0
2907360965,173.74.206.197,1,23,1,0,23,0
2907643171,173.79.29.35,1,366,1,0,366,0
2907833062,173.82.2.230,1,10,2,0,0,10
2908292211,173.89.4.115,1,4861,2,0,4861,0
2913919896,173.174.227.152,1,13,1,0,13,0
2915062466,173.192.82.194,1,123,1,0,123,0
2915083226,173.192.163.218,1,140,1,0,140,0
2915094725,173.192.208.197,1,8,1,0,8,0
2915098797,173.192.224.173,1,5,1,0,5,0
2915155832,173.193.191.120,1,10,1,0,10,0
2915168996,173.193.242.228,1,2,1,0,2,0
2915169341,173.193.244.61,1,9,1,0,9,0
2915183256,173.194.42.152,1,33,1,0,33,0
2915183263,173.194.42.159,1,8,1,0,0,8
2915183448,173.194.43.88,1,26,2,0,21,5
2915184240,173.194.46.112,1,2,1,0,2,0
2915188890,173.194.64.154,1,57,3,0,54,3
2915188891,173.194.64.155,1,46,1,0,46,0
2915188892,173.194.64.156,1,87,4,0,81,6
2915188893,173.194.64.157,1,11,1,0,11,0
2915192146,173.194.77.82,2,144,3,0,144,0
2915192159,173.194.77.95,2,81,3,0,66,15
2915192185,173.194.77.121,1,25,1,0,25,0
2915192218,173.194.77.154,1,3,1,0,3,0
2915192220,173.194.77.156,1,24,1,0,24,0
2915192252,173.194.77.188,1,96,2,0,96,0
2915192414,173.194.78.94,1,41,2,0,32,9
2915201071,173.194.112.47,1,35,1,0,35,0
2915201207,173.194.112.183,1,237,1,0,237,0
2915201247,173.194.112.223,1,3,1,0,3,0
2915201792,173.194.115.0,1,24,1,0,24,0
2915201793,173.194.115.1,1,18,1,0,12,6
2915201794,173.194.115.2,1,31,1,0,25,6
2915201797,173.194.115.5,1,18,1,0,18,0
2915201799,173.194.115.7,1,39,1,0,39,0
2915201800,173.194.115.8,1,53,1,0,15,38
2915201801,173.194.115.9,1,33,1,0,33,0
2915201872,173.194.115.80,2,2549,7,0,2473,76
2915201873,173.194.115.81,2,745,4,0,475,270
2915201874,173.194.115.82,2,1480,2,0,1449,31
2915201875,173.194.115.83,2,1322,6,0,937,385
2915201876,173.194.115.84,2,1022,5,0,671,351
2915201886,173.194.115.94,1,44,2,0,37,7
2915208599,173.194.141.151,1,327,1,0,327,0
2915208617,173.194.141.169,1,34,1,0,34,0
2915208618,173.194.141.170,1,78,1,0,78,0
2915208620,173.194.141.172,1,632,1,0,632,0
2915208635,173.194.141.187,1,1060,1,0,1060,0
2915208697,173.194.141.249,1,1528,1,0,1528,0
2915667969,173.201.144.1,1,27,1,0,27,0
2916724466,173.217.174.242,1,5,1,0,5,0
2917554518,173.230.89.86,1,240,1,0,240,0
2917569815,173.230.149.23,1,10,2,0,0,10
2918315038,173.241.244.30,1,27,1,0,27,0
2918315227,173.241.244.219,1,122,2,0,122,0
2918315228,173.241.244.220,1,96,3,0,96,0
2918387736,173.243.16.24,1,4,1,0,4,0
2918529553,173.245.58.17,1,2,1,0,0,2
2918529581,173.245.58.45,1,4,1,0,0,4
2918529635,173.245.58.99,1,12,4,0,0,12
2918529643,173.245.58.107,1,2,1,0,0,2
2918529648,173.245.58.112,1,15,4,0,0,15
2918529656,173.245.58.120,1,1,1,0,0,1
2918529891,173.245.59.99,1,16,5,0,0,16
2918529902,173.245.59.110,1,1,1,0,0,1
2918529913,173.245.59.121,1,9,3,0,0,9
2918529925,173.245.59.133,1,1,1,0,0,1
2918529939,173.245.59.147,1,1,1,0,0,1
2919004166,173.252.120.6,1,17,1,0,17,0
2919220357,173.255.196.133,3,212,1,0,212,0
2919232445,173.255.243.189,2,156,1,0,156,0
2919235304,173.255.254.232,1,1,1,0,0,1
2919531314,174.4.131.50,1,473,1,0,450,23
2919709412,174.7.58.228,1,3,1,0,3,0
2921504218,174.34.157.218,1,4,1,0,4,0
2921655628,174.36.237.76,1,4,1,0,4,0
2922199708,174.45.58.156,1,43,1,0,43,0
2922284534,174.46.133.246,1,6,3,0,0,6
2922532874,174.50.80.10,1,39,1,0,39,0
2925266254,174.92.5.78,1,3,1,0,0,3
2926318466,174.108.19.130,1,27,1,0,27,0
2927752520,174.129.245.72,1,27,1,0,27,0
2946274576,175.156.149.16,1,174,1,0,19,155
